Buffer No.,Packet,Start Time (s),End Time (s),ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
7,1,-0.249926659432276,-0.249247558232124,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,2,-0.241062659682967,-0.240003398493567,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,3,-0.239839235717568,-0.239178566516894,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,4,-0.231219459961352,-0.230081606774174,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,5,-0.230003971995728,-0.229324870795576,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,6,-0.221122564246912,-0.220063303057511,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,7,-0.219864324282497,-0.219203655081823,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,8,-0.211018756532667,-0.209880903345489,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,9,-0.209742596568759,-0.209063495368607,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,10,-0.200913412818466,-0.199853383629087,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,11,-0.199628292854811,-0.198968135654123,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,12,-0.190809349104228,-0.18967149591705,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,13,-0.189559301139582,-0.188880199939429,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,14,-0.180964357382663,-0.179905096193263,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,15,-0.179645445419965,-0.178984776219291,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,16,-0.170860549668419,-0.169722696481241,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,17,-0.169671429702049,-0.168992328501897,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,18,-0.160755717954203,-0.159696200764809,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,19,-0.159401733992496,-0.158741064791822,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,20,-0.150643206240204,-0.149505097053033,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,21,-0.149253894279497,-0.148574793079344,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,22,-0.140797958518647,-0.139738697329246,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,23,-0.139591686552762,-0.138931017352089,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,24,-0.130694150804402,-0.129556041617231,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,25,-0.129417734840501,-0.128738633640349,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,26,-0.120588551090208,-0.119529289900807,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,27,-0.119364871124816,-0.118704201924142,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,28,-0.110476039376209,-0.109337930189038,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,29,-0.10922573541157,-0.108546634211418,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,30,-0.100370695662008,-0.099311434472607,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,31,-0.0991296076971082,-0.0984689384964345,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,32,-0.0905272399403998,-0.089389130753229,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,33,-0.089268231976007,-0.0885891307758545,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,34,-0.0804218962261984,-0.0793623790368049,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,35,-0.0791285842627758,-0.078467915062102,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,36,-0.0703178325119609,-0.0691797233247901,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,37,-0.0690846805468368,-0.0684055793466843,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,38,-0.060211976797774,-0.0591527156083732,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,39,-0.0589015128348365,-0.0582410996341555,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,40,-0.0503513690766511,-0.049213515889473,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,41,-0.0489707611156973,-0.0482916599155448,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,42,-0.0401935453639339,-0.0391342841745331,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,43,-0.0389440093992732,-0.0382833401985995,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,44,-0.0300897376496891,-0.0289518844625111,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,45,-0.0287698016870195,-0.028090700486867,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,46,-0.019984137935495,-0.0189248767460942,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,47,-0.0187082339715801,-0.0180475647709063,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,48,-0.010140682213887,-0.00900257302671616,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,49,-0.00894260224777099,-0.00826350104761854,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,50,-3.53384996856221E-05,0.00102443468970069,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,51,0.00130174946249895,0.00196190666318717,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,52,0.0100684692145592,0.01120657840173,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,53,0.0114055571767437,0.0120846583768962,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,54,0.0201740689287533,0.0212333301181541,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,55,0.0214149008936602,0.0220758260943267,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,56,0.0299914126510998,0.0311295218382706,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,57,0.0313546126125459,0.0320337138126984,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,58,0.0401405323640631,0.0411997935534639,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,59,0.0414855563260232,0.042146225526697,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,60,0.0502530440780617,0.0513906412652471,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,61,0.0515379080417233,0.0522170092418758,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,62,0.0603844997915246,0.0614437609809254,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,63,0.0617208197537309,0.0623814889544047,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,64,0.0704883075057694,0.0716261606929475,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,65,0.0718947714659919,0.0725738726661443,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,66,0.0803245952275802,0.0813841124169737,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,67,0.0815743871922336,0.0822350563929074,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,68,0.0904286589418177,0.0915660001290103,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,69,0.0917222269052331,0.0924013281053856,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,70,0.100534002656019,0.10159326384542,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,71,0.101818354619695,0.102479023820369,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,72,0.110637810370264,0.111775919557435,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,73,0.111905522334411,0.112584623534563,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,74,0.120456690092567,0.121516207281961,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,75,0.12175000205599,0.122409903256685,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,76,0.130577393806334,0.131715502993505,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,77,0.131792881771958,0.13247198297211,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,78,0.140682737520535,0.141741998709936,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,79,0.141984497483719,0.142645166684393,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,80,0.150795249234534,0.151933358421705,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,81,0.15217611319548,0.152855214395633,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,82,0.160701424954368,0.161760686143769,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,83,0.161890288920745,0.162550958121418,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,84,0.170822640668121,0.171960749855291,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,85,0.172168432630059,0.172847533830211,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,86,0.173498096592454,0.174664365778828,0B C0 A0 00,0,0,7,10 00 00 00 00 00 10,7F 6A,0,1,1,1,1
7,87,0.180817904385435,0.181877165574836,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,88,0.18202417635132,0.182684845551993,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,89,0.182710256331916,0.183909037517371,0B E0 C0 00,0,0,8,10 00 03 C4 08 D8 29 31,07 16,0,1,1,1,1
7,90,0.190773744103865,0.191911085291057,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,91,0.192032496068265,0.192711597268417,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,92,0.202059503784682,0.203118764974082,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,93,0.203317999749089,0.203978668949763,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,94,0.212163311498927,0.213300908686112,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,95,0.213517807460619,0.214196908660771,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,96,0.222268911213121,0.223328172402521,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,97,0.223518703177774,0.224179372378448,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,98,0.232372718927365,0.233510828114536,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,99,0.233701102889796,0.234380204089949,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,100,0.242217966648923,0.243277227838324,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,101,0.243589102610144,0.244249771810818,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,102,0.244274926590748,0.245091755787005,08 A0 60 00,0,0,3,00 03 0C,09 61,0,1,1,1,1
6,1,-0.242713603636275,-0.241575494449105,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,2,-0.241489411670898,-0.240810310470746,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,3,-0.232608259922074,-0.231548742732681,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,4,-0.231367171957174,-0.230706502756501,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,5,-0.222504196207836,-0.221366087020666,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,6,-0.221305604241735,-0.220626503041583,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,7,-0.21239834049365,-0.211338567304263,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,8,-0.211122180529742,-0.210462023329054,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,9,-0.210436868549124,-0.209619783352874,08 A0 60 00,0,0,3,00 03 0C,09 61,0,1,1,1,1
6,10,-0.202468100774496,-0.201329991587325,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,11,-0.201165572811334,-0.200486471611182,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,12,-0.192362501060302,-0.191303239870901,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,13,-0.191078149096626,-0.190417991895938,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,14,-0.182259205346043,-0.181121096158872,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,15,-0.181043205380433,-0.180364104180281,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,16,-0.172422405624246,-0.171363144434846,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,17,-0.171172613659593,-0.170511944458919,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,18,-0.16229248591074,-0.161154376723569,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,19,-0.161094661944617,-0.160415560744464,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,20,-0.15217895019677,-0.151118921007391,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,21,-0.150937350231885,-0.150276681031212,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,22,-0.142074374482547,-0.140936521295369,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,23,-0.140676358522086,-0.139997513321926,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,24,-0.132229382760983,-0.131170121571582,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,25,-0.130918918798045,-0.130258249597371,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,26,-0.122125575046738,-0.120987465859567,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,27,-0.12078823108456,-0.120109129884408,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,28,-0.112028679332298,-0.110969418142897,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,29,-0.110692103370098,-0.110031434169425,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,30,-0.101924871618053,-0.100786762430882,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,31,-0.100726791651937,-0.100047690451784,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,32,-0.0918195279038514,-0.0907600107144578,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,33,-0.0905784399389518,-0.089917770738278,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,34,-0.0819760721822433,-0.0808379629950725,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,35,-0.0807779922161274,-0.0800988910159749,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,36,-0.071870728468042,-0.0708106992786629,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,37,-0.0706636885021794,-0.0700030193015057,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,38,-0.0617574487540651,-0.060619595566887,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,39,-0.0604206167918733,-0.059741259591728,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,40,-0.0516521050398637,-0.0505928438504629,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,41,-0.0504371290742256,-0.0497764598735518,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,42,-0.0418086493182557,-0.0406705401310848,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,43,-0.0404715613560711,-0.0397924601559186,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,44,-0.0317030496040616,-0.0306437884146608,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,45,-0.0304186976403855,-0.0297585404396973,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,46,-0.0215910498900485,-0.0204531967028704,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,47,-0.0202887779268792,-0.0196096767267268,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,48,-0.0114854501758543,-0.0104261889864535,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,49,-0.0101749862129168,-0.00951431701224305,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,50,-0.00165940245375396,-0.000521549266575899,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,51,-0.00028749849255405,0.000391602707598399,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,52,0.00846360525994783,0.00952286644934862,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,53,0.00975666122337771,0.0104168184240659,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,54,0.0185669009742071,0.0197047541613851,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,55,0.0198952849366378,0.0205743861367903,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,56,0.0286637966886474,0.0297230578780482,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,57,0.0300003726508464,0.0306610418515202,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,58,0.0388111244016613,0.0399492335888322,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,59,0.0400790923658008,0.0407581935659532,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,60,0.04863051612395,0.0496897773133508,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
